Rank,Full Journal Title,Abbreviated Title,ISSN,Total Cites,Journal Impact Factor
19991,International Journal for the Study of Skepticism,INT J STUDY SKEPT,22105697,0.4,0.1
19991,International Journal for the Study of Skepticism,INT J STUDY SKEPT,22105700,0.4,0.1
19992,International Journal of Child Health and Nutrition,INT J CHILD HEALTH N,19294247,0.4,0.1
19993,International Journal of Military History and Historiography,INT J MIL HIST HIS,24683299,0.4,0.1
19993,International Journal of Military History and Historiography,INT J MIL HIST HIS,24683302,0.4,0.1
19994,Journal of Astronomy and Earth Sciences Education,J ASTRON EARTH SCI E,23746246,0.4,0.1
19994,Journal of Astronomy and Earth Sciences Education,J ASTRON EARTH SCI E,23746254,0.4,0.1
19995,JOURNAL OF FILM AND VIDEO,J FILM VIDEO,07424671,0.4,0.1
19995,JOURNAL OF FILM AND VIDEO,J FILM VIDEO,19346018,0.4,0.1
19996,Journal of Korean Religions,J KOREAN RELIG,20937288,0.4,0.1
19996,Journal of Korean Religions,J KOREAN RELIG,21672040,0.4,0.1
19997,Journal of Tax Administration,J TAX ADM,2059190X,0.4,0.1
19998,Journal of Theoretical and Applied Mechanics-Bulgaria,J THEOR APPL MECH-BU,08616663,0.4,0.1
19998,Journal of Theoretical and Applied Mechanics-Bulgaria,J THEOR APPL MECH-BU,13148710,0.4,0.1
19999,LEGACY,LEGACY,07484321,0.4,0.1
20000,Milton Studies,MILTON STUD,00768820,0.4,0.1
20000,Milton Studies,MILTON STUD,2330796X,0.4,0.1
20001,New Proposals-Journal of Marxism and Interdisciplinary Inquiry,NEW PROPOS,17156718,0.4,0.1
20002,Nordisk Judaistik-Scandinavian Jewish Studies,NORDISK JUD,03481646,0.4,0.1
20002,Nordisk Judaistik-Scandinavian Jewish Studies,NORDISK JUD,23434929,0.4,0.1
20003,Northwestern Journal of International Law & Business,NW J INT LAW BUS,01963228,0.4,0.1
20004,Parliamentary History,PARLIAM HIST,02642824,0.4,0.1
20004,Parliamentary History,PARLIAM HIST,17500206,0.4,0.1
20005,Perspectiva Geografica,PERSPECT GEOGR,01233769,0.4,0.1
20005,Perspectiva Geografica,PERSPECT GEOGR,25008684,0.4,0.1
20006,PHILOLOGICAL QUARTERLY,PHILOLOGICAL QUART,00317977,0.4,0.1
20007,PHYSICS IN PERSPECTIVE,PHYS PERSPECT,14226944,0.4,0.1
20007,PHYSICS IN PERSPECTIVE,PHYS PERSPECT,14226960,0.4,0.1
20008,PHYTON-ANNALES REI BOTANICAE,PHYTON-ANN REI BOT A,00792047,0.4,0.1
20009,Reception-Texts Readers Audiences History,RECEPTION,21680604,0.4,0.1
20009,Reception-Texts Readers Audiences History,RECEPTION,21557888,0.4,0.1
20010,Religion & Human Rights,RELIG HUM RIGHTS,1871031X,0.4,0.1
20010,Religion & Human Rights,RELIG HUM RIGHTS,18710328,0.4,0.1
20011,REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,REV BIOL MAR OCEANOG,07173326,0.4,0.1
20011,REVISTA DE BIOLOGIA MARINA Y OCEANOGRAFIA,REV BIOL MAR OCEANOG,07181957,0.4,0.1
20012,Revista Internacional de Relaciones Publicas,REV INT RELAC PUBLIC,21743681,0.4,0.1
20013,Revista Latinoamericana de Investigacion en Matematica Educativa-RELIME,REV LAT AM INV MAT E,16652436,0.4,0.1
20013,Revista Latinoamericana de Investigacion en Matematica Educativa-RELIME,REV LAT AM INV MAT E,20076819,0.4,0.1
20014,Rhizomata-A Journal for Ancient Philosophy and Science,RHIZOMATA,21965102,0.4,0.1
20014,Rhizomata-A Journal for Ancient Philosophy and Science,RHIZOMATA,21965110,0.4,0.1
20015,VETERINARIA MEXICO,VET MEXICO,24486760,0.4,0.1
20016,ACADIENSIS,ACADIENSIS,00445851,0.3,0.1
20016,ACADIENSIS,ACADIENSIS,17127432,0.3,0.1
20017,Actualidades Pedagogicas,ACTUAL PEDAGOG,01201700,0.3,0.1
20017,Actualidades Pedagogicas,ACTUAL PEDAGOG,23898755,0.3,0.1
20018,African Journal on Conflict Resolution,AFR J CONFL RESOLUT,15626997,0.3,0.1
20018,African Journal on Conflict Resolution,AFR J CONFL RESOLUT,2309737X,0.3,0.1
20019,Agricultura Sociedad y Desarrollo,AGRIC SOC DESARRO,18705472,0.3,0.1
20019,Agricultura Sociedad y Desarrollo,AGRIC SOC DESARRO,25940244,0.3,0.1
20020,AKTUELLE ERNAHRUNGSMEDIZIN,AKTUEL ERNAHRUNGSMED,03410501,0.3,0.1
20020,AKTUELLE ERNAHRUNGSMEDIZIN,AKTUEL ERNAHRUNGSMED,14389916,0.3,0.1
20021,Alkoholizm i Narkomania-Alcoholism and Drug Addiction,ALKOHOL NARKOM,08674361,0.3,0.1
20021,Alkoholizm i Narkomania-Alcoholism and Drug Addiction,ALKOHOL NARKOM,16893530,0.3,0.1
20022,Archaeology International,ARCHAEOL INT,14631725,0.3,0.1
20022,Archaeology International,ARCHAEOL INT,20484194,0.3,0.1
20023,Archivo Espanol de Arqueologia,ARCH ESPAN ARQUEOL,00666742,0.3,0.1
20023,Archivo Espanol de Arqueologia,ARCH ESPAN ARQUEOL,19883110,0.3,0.1
20024,Arquitetura Revista,ARQUITETURA REV,18085741,0.3,0.1
20025,ARYS-Antiguedad Religiones y Sociedades,ARYS-ANTIG RELIG SOC,1575166X,0.3,0.1
20025,ARYS-Antiguedad Religiones y Sociedades,ARYS-ANTIG RELIG SOC,21736847,0.3,0.1
20026,Aspasia,ASPASIA,19332882,0.3,0.1
20026,Aspasia,ASPASIA,19332890,0.3,0.1
20027,Biblios-Revista de Bibliotecologia y Ciencias de la Informacion,BIBLIOS,15624730,0.3,0.1
20028,Bookbird-A Journal of International Childrens Literature,BOOKBIRD,00067377,0.3,0.1
20028,Bookbird-A Journal of International Childrens Literature,BOOKBIRD,19186983,0.3,0.1
20029,Bruno Pini Mathematical Analysis Seminar,BRUNO PINI MATH ANAL,22402829,0.3,0.1
20030,Bulletin of the Institute of Mathematics Academia Sinica New Series,BULL INST MATH ACAD,23047909,0.3,0.1
20030,Bulletin of the Institute of Mathematics Academia Sinica New Series,BULL INST MATH ACAD,23047895,0.3,0.1
20031,CANADIAN LITERATURE,CAN LITERATURE,00084360,0.3,0.1
20032,Canadian Political Science Review,CAN POLITICAL SCI RE,19114125,0.3,0.1
20033,CHINESE STUDIES IN HISTORY,CHINESE STUD HIST,00094633,0.3,0.1
20033,CHINESE STUDIES IN HISTORY,CHINESE STUD HIST,15580407,0.3,0.1
20034,CLIO-A JOURNAL OF LITERATURE HISTORY AND THE PHILOSOPHY OF HISTORY,CLIO,08842043,0.3,0.1
20035,Communiquer,COMMUNIQUER,23689587,0.3,0.1
20036,Comparatist,COMPARATIST,01957678,0.3,0.1
20036,Comparatist,COMPARATIST,15590887,0.3,0.1
20037,Comparative and Continental Philosophy,COMP CONT PHILOS,17570638,0.3,0.1
20037,Comparative and Continental Philosophy,COMP CONT PHILOS,17570646,0.3,0.1
20038,CONTEMPORARY LITERATURE,CONTEMP LITERATURE,00107484,0.3,0.1
20038,CONTEMPORARY LITERATURE,CONTEMP LITERATURE,15489949,0.3,0.1
20039,Critical Studies in Mens Fashion,CRIT STUD MENS FASH,2050070X,0.3,0.1
20039,Critical Studies in Mens Fashion,CRIT STUD MENS FASH,20500718,0.3,0.1
20040,Cuestiones de Filosofia,CUEST FILOS,01235095,0.3,0.1
20040,Cuestiones de Filosofia,CUEST FILOS,23899441,0.3,0.1
20041,Curriculum Matters,CURRIC MATTERS,11771828,0.3,0.1
20042,De Arte,DE ARTE,00043389,0.3,0.1
20042,De Arte,DE ARTE,24714100,0.3,0.1
20043,EARI-Educacion Artistica-Revista de Investigacion,EARI-EDUC ARTIST-REV,16958403,0.3,0.1
20043,EARI-Educacion Artistica-Revista de Investigacion,EARI-EDUC ARTIST-REV,22547592,0.3,0.1
20044,Early Modern Women-An Interdisciplinary Journal,EARLY MOD WOMEN,19330065,0.3,0.1
20044,Early Modern Women-An Interdisciplinary Journal,EARLY MOD WOMEN,23784776,0.3,0.1
20045,Educade-Revista de Educacion en Contabilidad Finanzas y Administracion de Empresas,EDUCADE,2173478X,0.3,0.1
20046,Eleuthera,ELEUTHERA,20114532,0.3,0.1
20046,Eleuthera,ELEUTHERA,24631469,0.3,0.1
20047,English Text Construction,ENGL TEXT CONSTR,18748767,0.3,0.1
20047,English Text Construction,ENGL TEXT CONSTR,18748775,0.3,0.1
20048,European Journal of Jewish Studies,EUR J JEW STUD,10259996,0.3,0.1
20048,European Journal of Jewish Studies,EUR J JEW STUD,1872471X,0.3,0.1
20049,Fuentes el Reventon Energetico,FUENTES REVENTON EN,16576527,0.3,0.1
20049,Fuentes el Reventon Energetico,FUENTES REVENTON EN,21458502,0.3,0.1
20050,Gazeta de Antropologia,GAZ ANTROPOL,23402792,0.3,0.1
20051,Historia Contemporanea,HIST CONTEMP,11302402,0.3,0.1
20051,Historia Contemporanea,HIST CONTEMP,23400277,0.3,0.1
20052,Hobbes Studies,HOBBES STUD,09215891,0.3,0.1
20052,Hobbes Studies,HOBBES STUD,18750257,0.3,0.1
20053,Icelandic Review of Politics & Administration,ICEL REV POLIT ADM,16706803,0.3,0.1
20053,Icelandic Review of Politics & Administration,ICEL REV POLIT ADM,1670679X,0.3,0.1
20054,Imagen Diagnostica,IMAGEN DIAGN,21713669,0.3,0.1
20054,Imagen Diagnostica,IMAGEN DIAGN,21719705,0.3,0.1
20055,International Journal of Contemporary Economics and Administrative Sciences,INT J CONTEMP ECON A,19254423,0.3,0.1
20056,Iraqi Journal of Hematology,IRAQI J HEMATOL,20728069,0.3,0.1
20056,Iraqi Journal of Hematology,IRAQI J HEMATOL,25432702,0.3,0.1
20057,J19-The Journal of Nineteenth-Century Americanists,J19-J NINET-CENTURY,2166742X,0.3,0.1
20057,J19-The Journal of Nineteenth-Century Americanists,J19-J NINET-CENTURY,21667438,0.3,0.1
20058,JIRSS-Journal of the Iranian Statistical Society,JIRSS-J IRAN STAT SO,17264057,0.3,0.1
20058,JIRSS-Journal of the Iranian Statistical Society,JIRSS-J IRAN STAT SO,2538189X,0.3,0.1
20059,JOHNS HOPKINS APL TECHNICAL DIGEST,J HOPKINS APL TECH D,02705214,0.3,0.1
20059,JOHNS HOPKINS APL TECHNICAL DIGEST,J HOPKINS APL TECH D,19300530,0.3,0.1
20060,JOURNAL OF ASIAN HISTORY,J ASIAN HIST,0021910X,0.3,0.1
20061,JOURNAL OF FEMINIST STUDIES IN RELIGION,J FEMINIST STUD REL,87554178,0.3,0.1
20061,JOURNAL OF FEMINIST STUDIES IN RELIGION,J FEMINIST STUD REL,15533913,0.3,0.1
20062,Kamchatka-Revista de Analisis Cultural,KAMCHATKA,23401869,0.3,0.1
20063,Korean Journal of International Studies,KOREAN J INT STUD,2233470X,0.3,0.1
20063,Korean Journal of International Studies,KOREAN J INT STUD,22885072,0.3,0.1
20064,Libres-Library and Information Science Research Electronic Journal,LIBRES,10586768,0.3,0.1
20065,M+A-Revista Electronica de Medio Ambiente,M A-REV ELECTRON MED,18863329,0.3,0.1
20066,Malaysian Journal of ELT Research,MALAYS J ELT RES,15118002,0.3,0.1
20067,Medizinhistorisches Journal,MEDIZINHISTORICHES J,00258431,0.3,0.1
20067,Medizinhistorisches Journal,MEDIZINHISTORICHES J,16114477,0.3,0.1
20068,MILLENNIUM FILM JOURNAL,MILLENNIUM FILM J,10645586,0.3,0.1
20069,Monumenta Serica-Journal of Oriental Studies,MONUM SER-J ORIENT S,02549948,0.3,0.1
20069,Monumenta Serica-Journal of Oriental Studies,MONUM SER-J ORIENT S,20571690,0.3,0.1
20070,Mundo Amazonico,MUNDO AMAZON,21455082,0.3,0.1
20071,Museum History Journal,MUS HIST J,19369816,0.3,0.1
20071,Museum History Journal,MUS HIST J,19369824,0.3,0.1
20072,MUSICAL QUARTERLY,MUSIC QUART,00274631,0.3,0.1
20072,MUSICAL QUARTERLY,MUSIC QUART,17418399,0.3,0.1
20073,NEW ZEALAND JOURNAL OF HISTORY,NEW ZEAL J HIST,00288322,0.3,0.1
20074,Per Linguam-A Journal of Language Learning,PER LINGUAM,02592312,0.3,0.1
20074,Per Linguam-A Journal of Language Learning,PER LINGUAM,22240012,0.3,0.1
20075,Politicka Misao-Croatian Political Science Review,POLIT MISAO,00323241,0.3,0.1
20075,Politicka Misao-Croatian Political Science Review,POLIT MISAO,18468721,0.3,0.1
20076,Politix,POLITIX,02952319,0.3,0.1
20076,Politix,POLITIX,19538286,0.3,0.1
20077,Psicologia Conocimiento y Sociedad,PSICOL CONOC SOC,16887026,0.3,0.1
20078,RAEL-Revista Electronica de Linguistica Aplicada,RAEL-REV ELECTR LING,18859089,0.3,0.1
20079,Revista Critica de Ciencias Sociais,REV CRIT CIENC SOC,02541106,0.3,0.1
20079,Revista Critica de Ciencias Sociais,REV CRIT CIENC SOC,21827435,0.3,0.1
20080,Revista de Estudios Empresariales-Segunda Epoca,REV ESTUD EMPRESARIA,02138964,0.3,0.1
20080,Revista de Estudios Empresariales-Segunda Epoca,REV ESTUD EMPRESARIA,19889046,0.3,0.1
20081,Revista de Investigacion Linguistica,REV INVEST LINGUIST,11391146,0.3,0.1
20081,Revista de Investigacion Linguistica,REV INVEST LINGUIST,19894554,0.3,0.1
20082,Revista del CLAD Reforma y Democracia,REV CLAD REFORMA DEM,13152378,0.3,0.1
20083,Revista Estudos Institucionais-Journal of Institutional Studies,REV ESTUD INST-BRAZ,24475467,0.3,0.1
20084,Revista Internacional de Educacion Musical,REV INT EDUC MUSICAL,23074841,0.3,0.1
20085,Revista Rupturas,REV RUPTURAS,22152466,0.3,0.1
20086,Scandinavian Journal of the Old Testament,SCAND J OLD TESTAM,09018328,0.3,0.1
20086,Scandinavian Journal of the Old Testament,SCAND J OLD TESTAM,15027244,0.3,0.1
20087,SOUTHEAST ASIAN JOURNAL OF TROPICAL MEDICINE AND PUBLIC HEALTH,SE ASIAN J TROP MED,01251562,0.3,0.1
20088,Southern African Journal of Gynaecological Oncology,SOUTH AFR J GYNAECOL,20742835,0.3,0.1
20088,Southern African Journal of Gynaecological Oncology,SOUTH AFR J GYNAECOL,2220105X,0.3,0.1
20089,Spiritus-A Journal of Christian Spirituality,SPIRITUS,15331709,0.3,0.1
20089,Spiritus-A Journal of Christian Spirituality,SPIRITUS,15353117,0.3,0.1
20090,Studia Historica-Historia Antigua,STUD HIST-HIST ANTIG,02132052,0.3,0.1
20090,Studia Historica-Historia Antigua,STUD HIST-HIST ANTIG,25304100,0.3,0.1
20091,STUDIA ROSENTHALIANA,STUD ROSENTHALIANA,17817838,0.3,0.1
20091,STUDIA ROSENTHALIANA,STUD ROSENTHALIANA,17831792,0.3,0.1
20092,Transformation-An International Journal of Holistic Mission Studies,TRANSFORM-INT J HOLI,02653788,0.3,0.1
20092,Transformation-An International Journal of Holistic Mission Studies,TRANSFORM-INT J HOLI,17598931,0.3,0.1
20093,Turk Dermatoloji Dergisi-Turkish Journal of Dermatology,TURK DERMATOL DERG,13077635,0.3,0.1
20093,Turk Dermatoloji Dergisi-Turkish Journal of Dermatology,TURK DERMATOL DERG,13085255,0.3,0.1
20094,Turkish Journal of Plastic Surgery,TURK J PLAST SURG,13006878,0.3,0.1
20094,Turkish Journal of Plastic Surgery,TURK J PLAST SURG,25288644,0.3,0.1
20095,WESTERN FOLKLORE,WESTERN FOLKLORE,0043373X,0.3,0.1
20096,Women and Music-A Journal of Gender and Culture,WOMEN MUSIC,10907505,0.3,0.1
20096,Women and Music-A Journal of Gender and Culture,WOMEN MUSIC,15530612,0.3,0.1
20097,Yuksekogretim Dergisi,YUKSEKOGRETIM DERG,2146796X,0.3,0.1
20097,Yuksekogretim Dergisi,YUKSEKOGRETIM DERG,21467978,0.3,0.1
20098,ZEITSCHRIFT FUR AGYPTISCHE SPRACHE UND ALTERTUMSKUNDE,Z AGYPT SPRACHE ALT,0044216X,0.3,0.1
20098,ZEITSCHRIFT FUR AGYPTISCHE SPRACHE UND ALTERTUMSKUNDE,Z AGYPT SPRACHE ALT,2196713X,0.3,0.1
20099,ZEITSCHRIFT FUR ANGLISTIK UND AMERIKANISTIK,Z ANGLIST AM,00442305,0.3,0.1
20099,ZEITSCHRIFT FUR ANGLISTIK UND AMERIKANISTIK,Z ANGLIST AM,21964726,0.3,0.1
20100,ZEITSCHRIFT FUR DIE NEUTESTAMENTLICHE WISSENSCHAFT UND DIE KUNDE DER ALTEREN KIRCHE,Z NEUTESTAMENT WISS,00442615,0.3,0.1
20100,ZEITSCHRIFT FUR DIE NEUTESTAMENTLICHE WISSENSCHAFT UND DIE KUNDE DER ALTEREN KIRCHE,Z NEUTESTAMENT WISS,1613009X,0.3,0.1
20101,ZEITSCHRIFT FUR HISTORISCHE FORSCHUNG,Z HIST FORSCH,03400174,0.3,0.1
20101,ZEITSCHRIFT FUR HISTORISCHE FORSCHUNG,Z HIST FORSCH,18655599,0.3,0.1
20102,ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,00443247,0.3,0.1
20103,AAA-ARBEITEN AUS ANGLISTIK UND AMERIKANISTIK,AAA-ARB ANGLIST AM,01715410,0.2,0.1
20104,Acta Orientalia Academiae Scientiarum Hungaricae,ACTA ORIENT ACAD SCI,15882667,0.2,0.1
20104,Acta Orientalia Academiae Scientiarum Hungaricae,ACTA ORIENT ACAD SCI,00016446,0.2,0.1
20105,Acta Pediatrica de Mexico,ACTA PEDIATR MEX,01862391,0.2,0.1
20105,Acta Pediatrica de Mexico,ACTA PEDIATR MEX,23958235,0.2,0.1
20106,ACTA SCIENTIARUM-HEALTH SCIENCES,ACTA SCI-HEALTH SCI,16799291,0.2,0.1
20106,ACTA SCIENTIARUM-HEALTH SCIENCES,ACTA SCI-HEALTH SCI,18078648,0.2,0.1
20107,African Journal of Legal Studies,AFR J LEG STUD,22109730,0.2,0.1
20107,African Journal of Legal Studies,AFR J LEG STUD,17087384,0.2,0.1
20108,African Sociological Review,AFR SOCIOL REV,10274332,0.2,0.1
20109,Analecta Politica,ANALECTA POLIT,20277458,0.2,0.1
20109,Analecta Politica,ANALECTA POLIT,23900067,0.2,0.1
20110,ANALES CERVANTINOS,AN CERVANTINOS,05699878,0.2,0.1
20110,ANALES CERVANTINOS,AN CERVANTINOS,19888325,0.2,0.1
20111,Ancient Near Eastern Studies,ANC NEAR EAST STUD,13784641,0.2,0.1
20111,Ancient Near Eastern Studies,ANC NEAR EAST STUD,17831326,0.2,0.1
20112,Anclajes,ANCLAJES,03293807,0.2,0.1
20112,Anclajes,ANCLAJES,18514669,0.2,0.1
20113,Annales Francaises de Medecine d Urgence,ANN FR MED URGENCE,21086524,0.2,0.1
20113,Annales Francaises de Medecine d Urgence,ANN FR MED URGENCE,21086591,0.2,0.1
20114,Anuario IEHS,ANU IEHS,03269671,0.2,0.1
20114,Anuario IEHS,ANU IEHS,25249339,0.2,0.1
20115,ARCADIA,ARCADIA,00037982,0.2,0.1
20115,ARCADIA,ARCADIA,16130642,0.2,0.1
20116,Archipel-Etudes interdisciplinaires sur le monde insulindien,ARCHIPEL,00448613,0.2,0.1
20116,Archipel-Etudes interdisciplinaires sur le monde insulindien,ARCHIPEL,21043655,0.2,0.1
20117,Archives of Orofacial Science,ARCH OROFAC SCI,18238602,0.2,0.1
20117,Archives of Orofacial Science,ARCH OROFAC SCI,22317163,0.2,0.1
20118,ARION-A JOURNAL OF HUMANITIES AND THE CLASSICS,ARION,00955809,0.2,0.1
20119,Arms & Armour,ARMS ARMOUR,17416124,0.2,0.1
20119,Arms & Armour,ARMS ARMOUR,17496268,0.2,0.1
20120,ARQUIVOS BRASILEROS DE PSICOLOGIA,ARQ BRAS PSICOL APL,18095267,0.2,0.1
20121,Asian Review of World Histories,ASIAN REV WORLD HIS,2287965X,0.2,0.1
20121,Asian Review of World Histories,ASIAN REV WORLD HIS,22879811,0.2,0.1
20122,ASR Chiang Mai University Journal of Social Sciences and Humanities,ASR CHIANG MAI UNIV,24081469,0.2,0.1
20123,Astrolabio-Nueva Epoca,ASTROLABIO-NUEVA EPO,16687515,0.2,0.1
20124,Atalanta-Revista de las Letras Barrocas,ATALANTA-REV LET BAR,23401176,0.2,0.1
20125,Austral Comunicacion,AUSTRAL COMUN,23139129,0.2,0.1
20125,Austral Comunicacion,AUSTRAL COMUN,23139137,0.2,0.1
20126,AUSTRALIAN JOURNAL OF FRENCH STUDIES,AUST J FR STUD,00049468,0.2,0.1
20126,AUSTRALIAN JOURNAL OF FRENCH STUDIES,AUST J FR STUD,20462913,0.2,0.1
20127,AUSTRALIAN LITERARY STUDIES,AUST LIT STUD,00049697,0.2,0.1
20127,AUSTRALIAN LITERARY STUDIES,AUST LIT STUD,18376479,0.2,0.1
20128,BACH,BACH,00053600,0.2,0.1
20129,Bagh-e Nazar,BAGH E NAZAR,17359635,0.2,0.1
20129,Bagh-e Nazar,BAGH E NAZAR,22517197,0.2,0.1
20130,BETRIEBSWIRTSCHAFTLICHE FORSCHUNG UND PRAXIS,BETRIEB FORSCH PRAX,03405370,0.2,0.1
20131,Biblical Theology Bulletin,BIBLIC THEOL BULL,01461079,0.2,0.1
20131,Biblical Theology Bulletin,BIBLIC THEOL BULL,19457596,0.2,0.1
20132,BOLETIM DE INDUSTRIA ANIMAL,B IND ANIM,00679615,0.2,0.1
20132,BOLETIM DE INDUSTRIA ANIMAL,B IND ANIM,19814100,0.2,0.1
20133,Boletin Geografico,BOL GEOGR-ARGENTINA,03261735,0.2,0.1
20133,Boletin Geografico,BOL GEOGR-ARGENTINA,2313903X,0.2,0.1
20134,Bronte Studies,BRONTE STUD,14748932,0.2,0.1
20134,Bronte Studies,BRONTE STUD,17458226,0.2,0.1
20135,Brussels Studies,BRUSS STUD,20310293,0.2,0.1
20136,Buddhist-Christian Studies,BUDDHIST,08820945,0.2,0.1
20136,Buddhist-Christian Studies,BUDDHIST,15279472,0.2,0.1
20137,Bulletin of the European Association for Theoretical Computer Science,BULL EUR ASSOC THEOR,02529742,0.2,0.1
20138,Bulletin of the German Historical Institute,BULL GER HIST INST,10489134,0.2,0.1
20139,Bulletin of the John Rylands Library,B JOHN RYLANDS LIBR,20549318,0.2,0.1
20139,Bulletin of the John Rylands Library,B JOHN RYLANDS LIBR,20549326,0.2,0.1
20140,Cahiers des Ameriques Latines,CAH AM LAT,11417161,0.2,0.1
20140,Cahiers des Ameriques Latines,CAH AM LAT,22684247,0.2,0.1
20141,Calidad de Vida y Salud,CALID VIDA SALUD,18506216,0.2,0.1
20142,Canadian Journal of History-Annales Canadiennes d Histoire,CAN J HIST,00084107,0.2,0.1
20142,Canadian Journal of History-Annales Canadiennes d Histoire,CAN J HIST,22928502,0.2,0.1
20143,Caplletra,CAPLLETRA,02148188,0.2,0.1
20143,Caplletra,CAPLLETRA,23867159,0.2,0.1
20144,Cartagine-Studi e Ricerche,CARTAGINE,25323563,0.2,0.1
20144,Cartagine-Studi e Ricerche,CARTAGINE,25321110,0.2,0.1
20145,CENTRAL ASIATIC JOURNAL,CENT ASIATIC J,00089192,0.2,0.1
20146,Childrens Literature Association Quarterly,CHILD LIT ASSOC Q,08850429,0.2,0.1
20146,Childrens Literature Association Quarterly,CHILD LIT ASSOC Q,15531201,0.2,0.1
20147,Ciencia e Ingenieria,CIENC ING,13167081,0.2,0.1
20147,Ciencia e Ingenieria,CIENC ING,22448780,0.2,0.1
20148,Cimexus,CIMEXUS,18706479,0.2,0.1
20148,Cimexus,CIMEXUS,20079206,0.2,0.1
20149,CLASSICAL JOURNAL,CLASSICAL J,00098353,0.2,0.1
20149,CLASSICAL JOURNAL,CLASSICAL J,23275812,0.2,0.1
20150,COMPARATIVE AMERICAN STUDIES,COMP AM STUD,14775700,0.2,0.1
20150,COMPARATIVE AMERICAN STUDIES,COMP AM STUD,17412676,0.2,0.1
20151,COMPARATIVE DRAMA,COMP DRAMA,00104078,0.2,0.1
20151,COMPARATIVE DRAMA,COMP DRAMA,19361637,0.2,0.1
20152,Concentric-Studies in Linguistics,CONCENTRIC-STUD LING,18107478,0.2,0.1
20152,Concentric-Studies in Linguistics,CONCENTRIC-STUD LING,25895230,0.2,0.1
20153,Confins-Revue Franco-Bresilienne de Geographie-Revista Franco-Brasileira de Geografia,CONFINS,19589212,0.2,0.1
20154,Conservation Science in Cultural Heritage,CONSERV SCI CULT HER,19744951,0.2,0.1
20154,Conservation Science in Cultural Heritage,CONSERV SCI CULT HER,19739494,0.2,0.1
20155,Contabilidad y Negocios,CONTAB NEG,19921896,0.2,0.1
20155,Contabilidad y Negocios,CONTAB NEG,2221724X,0.2,0.1
20156,CPU-e Revista de Investigacion Educativa,CPU-REV INVESTIG EDU,18705308,0.2,0.1
20157,CRITICISM-A QUARTERLY FOR LITERATURE AND THE ARTS,CRIT-Q LIT ART,00111589,0.2,0.1
20157,CRITICISM-A QUARTERLY FOR LITERATURE AND THE ARTS,CRIT-Q LIT ART,15360342,0.2,0.1
20158,Cuadernos de Antropologia,CUAD ANTROPOL,14093138,0.2,0.1
20158,Cuadernos de Antropologia,CUAD ANTROPOL,2215356X,0.2,0.1
20159,Cuadernos de Estudios Gallegos,CUAD ESTUD GALLEGOS,0210847X,0.2,0.1
20159,Cuadernos de Estudios Gallegos,CUAD ESTUD GALLEGOS,19888333,0.2,0.1
